date,engine_temperature,brake_pad_thickness,battery_voltage,tire_pressure_Front_R,tire_pressure_Front_L,tire_pressure_Rear_R,tire_pressure_Rear_L,Engine_oil_level,Brake_Pressure,oil_quality,Days_Since_Engine_Service,Days_Since_BrakePad_Service,Days_Since_Battery_Replacement,Days_Since_Tire_Replacement,Km_Driven_After_Last_Engine_Oil_Change,Km_Driven_After_Last_BrakePad_Change,Km_Driven_After_Last_Tire_Change,Km_Driven_After_Last_Battery_Change,cumulative_mileage,driving_behavior,environmental_condition,RUL_brake_pad,RUL_battery,RUL_oil,RUL_tire,Brake_pad_failure,Engine_oil_Failure,Tire_Failure,Battery_Failure
2024-07-05 14:36:28.270103,75.99023248973916,6.699999999999999,11.01,26.7,26.7,26.7,26.7,89.4,2682,73.5,53,53,53,53,2650,2650,2650,2650,2650,0,0,147,97,47,127,0,0,0,0
2024-07-05 14:36:28.270103,78.59188685294937,6.699999999999999,11.01,26.7,26.7,26.7,26.7,89.4,2682,73.5,53,53,53,53,2650,2650,2650,2650,2650,0,0,147,97,47,127,0,0,0,0
2024-07-05 14:36:28.270103,75.26764933837674,6.699999999999999,11.01,26.7,26.7,26.7,26.7,89.4,2682,73.5,53,53,53,53,2650,2650,2650,2650,2650,0,1,147,97,47,127,0,0,0,0
2024-07-05 14:36:28.270103,75.24916086411271,6.699999999999999,11.01,26.7,26.7,26.7,26.7,89.4,2682,73.5,53,53,53,53,2650,2650,2650,2650,2650,0,0,147,97,47,127,0,0,0,0
2024-07-06 14:36:28.270103,78.41647611521596,6.6,10.98,26.6,26.6,26.6,26.6,89.2,2676,73.0,54,54,54,54,2700,2700,2700,2700,2700,0,0,146,96,46,126,0,0,0,0
2024-07-06 14:36:28.270103,78.42029251120479,6.6,10.98,26.6,26.6,26.6,26.6,89.2,2676,73.0,54,54,54,54,2700,2700,2700,2700,2700,0,1,146,96,46,126,0,0,0,0
2024-07-06 14:36:28.270103,75.5444223027154,6.6,10.98,26.6,26.6,26.6,26.6,89.2,2676,73.0,54,54,54,54,2700,2700,2700,2700,2700,0,0,146,96,46,126,0,0,0,0
2024-07-06 14:36:28.270103,75.06344889329786,6.6,10.98,26.6,26.6,26.6,26.6,89.2,2676,73.0,54,54,54,54,2700,2700,2700,2700,2700,1,0,146,96,46,126,0,0,0,0
2024-07-06 14:36:28.270103,79.86239279303746,6.6,10.98,26.6,26.6,26.6,26.6,89.2,2676,73.0,54,54,54,54,2700,2700,2700,2700,2700,1,1,146,96,46,126,0,0,0,0
2024-07-07 14:36:28.270103,78.88238445698715,6.5,10.95,26.5,26.5,26.5,26.5,89.0,2670,72.5,55,55,55,55,2750,2750,2750,2750,2750,0,0,145,95,45,125,0,0,0,0
2024-07-07 14:36:28.270103,78.35911301596417,6.5,10.95,26.5,26.5,26.5,26.5,89.0,2670,72.5,55,55,55,55,2750,2750,2750,2750,2750,0,0,145,95,45,125,0,0,0,0
2024-07-07 14:36:28.270103,73.94262681062169,6.5,10.95,26.5,26.5,26.5,26.5,89.0,2670,72.5,55,55,55,55,2750,2750,2750,2750,2750,0,0,145,95,45,125,0,0,0,0
2024-07-07 14:36:28.270103,76.84047087489911,6.5,10.95,26.5,26.5,26.5,26.5,89.0,2670,72.5,55,55,55,55,2750,2750,2750,2750,2750,2,0,145,95,45,125,0,0,0,0
2024-07-07 14:36:28.270103,80.52905957594005,6.5,10.95,26.5,26.5,26.5,26.5,89.0,2670,72.5,55,55,55,55,2750,2750,2750,2750,2750,0,0,145,95,45,125,0,0,0,0
2024-07-08 14:36:28.270103,77.94796480155561,6.3999999999999995,10.92,26.4,26.4,26.4,26.4,88.8,2664,72.0,56,56,56,56,2800,2800,2800,2800,2800,2,0,144,94,44,124,0,0,0,0
2024-07-08 14:36:28.270103,80.41367307200485,6.3999999999999995,10.92,26.4,26.4,26.4,26.4,88.8,2664,72.0,56,56,56,56,2800,2800,2800,2800,2800,0,0,144,94,44,124,0,0,0,0
2024-07-08 14:36:28.270103,74.4659307424438,6.3999999999999995,10.92,26.4,26.4,26.4,26.4,88.8,2664,72.0,56,56,56,56,2800,2800,2800,2800,2800,0,0,144,94,44,124,0,0,0,0
2024-07-08 14:36:28.270103,81.47631744829106,6.3999999999999995,10.92,26.4,26.4,26.4,26.4,88.8,2664,72.0,56,56,56,56,2800,2800,2800,2800,2800,0,0,144,94,44,124,0,0,0,0
2024-07-08 14:36:28.270103,74.69078436489353,6.3999999999999995,10.92,26.4,26.4,26.4,26.4,88.8,2664,72.0,56,56,56,56,2800,2800,2800,2800,2800,0,0,144,94,44,124,0,0,0,0
2024-07-09 14:36:28.270103,73.33118291561682,6.3,10.89,26.3,26.3,26.3,26.3,88.6,2658,71.5,57,57,57,57,2850,2850,2850,2850,2850,0,1,143,93,43,123,0,0,0,0
2024-07-09 14:36:28.270103,72.2336226446627,6.3,10.89,26.3,26.3,26.3,26.3,88.6,2658,71.5,57,57,57,57,2850,2850,2850,2850,2850,0,1,143,93,43,123,0,0,0,0
2024-07-09 14:36:28.270103,77.85928455062204,6.3,10.89,26.3,26.3,26.3,26.3,88.6,2658,71.5,57,57,57,57,2850,2850,2850,2850,2850,0,0,143,93,43,123,0,0,0,0
2024-07-09 14:36:28.270103,75.20448935721767,6.3,10.89,26.3,26.3,26.3,26.3,88.6,2658,71.5,57,57,57,57,2850,2850,2850,2850,2850,2,0,143,93,43,123,0,0,0,0
2024-07-09 14:36:28.270103,76.74946978467075,6.3,10.89,26.3,26.3,26.3,26.3,88.6,2658,71.5,57,57,57,57,2850,2850,2850,2850,2850,0,0,143,93,43,123,0,0,0,0
2024-07-10 14:36:28.270103,74.41682354744844,6.199999999999999,10.86,26.2,26.2,26.2,26.2,88.4,2652,71.0,58,58,58,58,2900,2900,2900,2900,2900,0,1,142,92,42,122,0,0,0,0
2024-07-10 14:36:28.270103,74.91171442281885,6.199999999999999,10.86,26.2,26.2,26.2,26.2,88.4,2652,71.0,58,58,58,58,2900,2900,2900,2900,2900,1,0,142,92,42,122,0,0,0,0
2024-07-10 14:36:28.270103,75.69810178999542,6.199999999999999,10.86,26.2,26.2,26.2,26.2,88.4,2652,71.0,58,58,58,58,2900,2900,2900,2900,2900,1,0,142,92,42,122,0,0,0,0
2024-07-10 14:36:28.270103,75.34864176164628,6.199999999999999,10.86,26.2,26.2,26.2,26.2,88.4,2652,71.0,58,58,58,58,2900,2900,2900,2900,2900,0,0,142,92,42,122,0,0,0,0
2024-07-10 14:36:28.270103,74.99995277709404,6.199999999999999,10.86,26.2,26.2,26.2,26.2,88.4,2652,71.0,58,58,58,58,2900,2900,2900,2900,2900,0,0,142,92,42,122,0,0,0,0
2024-07-11 14:36:28.270103,80.17873477775538,6.1,10.83,26.1,26.1,26.1,26.1,88.2,2646,70.5,59,59,59,59,2950,2950,2950,2950,2950,0,0,141,91,41,121,0,0,0,0
2024-07-11 14:36:28.270103,75.67716652583418,6.1,10.83,26.1,26.1,26.1,26.1,88.2,2646,70.5,59,59,59,59,2950,2950,2950,2950,2950,0,0,141,91,41,121,0,0,0,0
2024-07-11 14:36:28.270103,74.83287009011104,6.1,10.83,26.1,26.1,26.1,26.1,88.2,2646,70.5,59,59,59,59,2950,2950,2950,2950,2950,0,0,141,91,41,121,0,0,0,0
2024-07-11 14:36:28.270103,78.02420254752097,6.1,10.83,26.1,26.1,26.1,26.1,88.2,2646,70.5,59,59,59,59,2950,2950,2950,2950,2950,1,0,141,91,41,121,0,0,0,0
2024-07-11 14:36:28.270103,76.82966177746945,6.1,10.83,26.1,26.1,26.1,26.1,88.2,2646,70.5,59,59,59,59,2950,2950,2950,2950,2950,0,0,141,91,41,121,0,0,0,0
2024-07-12 14:36:28.270103,73.74050758941533,6.0,10.8,26.0,26.0,26.0,26.0,88.0,2640,70.0,60,60,60,60,3000,3000,3000,3000,3000,0,0,140,90,40,120,0,0,0,0
2024-07-12 14:36:28.270103,74.17889046540466,6.0,10.8,26.0,26.0,26.0,26.0,88.0,2640,70.0,60,60,60,60,3000,3000,3000,3000,3000,0,0,140,90,40,120,0,0,0,0
2024-07-12 14:36:28.270103,77.909183617762,6.0,10.8,26.0,26.0,26.0,26.0,88.0,2640,70.0,60,60,60,60,3000,3000,3000,3000,3000,0,0,140,90,40,120,0,0,0,0
2024-07-12 14:36:28.270103,77.30804612072025,6.0,10.8,26.0,26.0,26.0,26.0,88.0,2640,70.0,60,60,60,60,3000,3000,3000,3000,3000,0,0,140,90,40,120,0,0,0,0
2024-07-12 14:36:28.270103,74.48719536259328,6.0,10.8,26.0,26.0,26.0,26.0,88.0,2640,70.0,60,60,60,60,3000,3000,3000,3000,3000,0,1,140,90,40,120,0,0,0,0
2024-07-13 14:36:28.270103,77.33077428838736,5.8999999999999995,10.77,25.9,25.9,25.9,25.9,87.8,2634,69.5,61,61,61,61,3050,3050,3050,3050,3050,0,1,139,89,39,119,0,0,0,0
2024-07-13 14:36:28.270103,73.75633139348999,5.8999999999999995,10.77,25.9,25.9,25.9,25.9,87.8,2634,69.5,61,61,61,61,3050,3050,3050,3050,3050,2,0,139,89,39,119,0,0,0,0
2024-07-13 14:36:28.270103,77.74871241061658,5.8999999999999995,10.77,25.9,25.9,25.9,25.9,87.8,2634,69.5,61,61,61,61,3050,3050,3050,3050,3050,0,1,139,89,39,119,0,0,0,0
2024-07-13 14:36:28.270103,76.18404442721115,5.8999999999999995,10.77,25.9,25.9,25.9,25.9,87.8,2634,69.5,61,61,61,61,3050,3050,3050,3050,3050,0,1,139,89,39,119,0,0,0,0
2024-07-13 14:36:28.270103,72.40671051946484,5.8999999999999995,10.77,25.9,25.9,25.9,25.9,87.8,2634,69.5,61,61,61,61,3050,3050,3050,3050,3050,0,0,139,89,39,119,0,0,0,0
2024-07-14 14:36:28.270103,71.59629264918384,5.8,10.74,25.8,25.8,25.8,25.8,87.6,2628,69.0,62,62,62,62,3100,3100,3100,3100,3100,0,1,138,88,38,118,0,0,0,0
2024-07-14 14:36:28.270103,72.59823518509432,5.8,10.74,25.8,25.8,25.8,25.8,87.6,2628,69.0,62,62,62,62,3100,3100,3100,3100,3100,1,0,138,88,38,118,0,0,0,0
2024-07-14 14:36:28.270103,71.82541883757737,5.8,10.74,25.8,25.8,25.8,25.8,87.6,2628,69.0,62,62,62,62,3100,3100,3100,3100,3100,0,0,138,88,38,118,0,0,0,0
2024-07-14 14:36:28.270103,72.22508520399585,5.8,10.74,25.8,25.8,25.8,25.8,87.6,2628,69.0,62,62,62,62,3100,3100,3100,3100,3100,0,0,138,88,38,118,0,0,0,0
2024-07-14 14:36:28.270103,75.12248268552894,5.8,10.74,25.8,25.8,25.8,25.8,87.6,2628,69.0,62,62,62,62,3100,3100,3100,3100,3100,1,0,138,88,38,118,0,0,0,0
2024-07-15 14:36:28.270103,76.21320212903296,5.699999999999999,10.709999999999999,25.7,25.7,25.7,25.7,87.4,2622,68.5,63,63,63,63,3150,3150,3150,3150,3150,0,0,137,87,37,117,0,0,0,0
2024-07-15 14:36:28.270103,76.96166710438465,5.699999999999999,10.709999999999999,25.7,25.7,25.7,25.7,87.4,2622,68.5,63,63,63,63,3150,3150,3150,3150,3150,1,0,137,87,37,117,0,0,0,0
2024-07-15 14:36:28.270103,75.29404723146632,5.699999999999999,10.709999999999999,25.7,25.7,25.7,25.7,87.4,2622,68.5,63,63,63,63,3150,3150,3150,3150,3150,2,0,137,87,37,117,0,0,0,0
2024-07-15 14:36:28.270103,75.49216549547984,5.699999999999999,10.709999999999999,25.7,25.7,25.7,25.7,87.4,2622,68.5,63,63,63,63,3150,3150,3150,3150,3150,0,0,137,87,37,117,0,0,0,0
2024-07-15 14:36:28.270103,76.51220284271741,5.699999999999999,10.709999999999999,25.7,25.7,25.7,25.7,87.4,2622,68.5,63,63,63,63,3150,3150,3150,3150,3150,0,1,137,87,37,117,0,0,0,0
2024-07-16 14:36:28.270103,76.85274039384906,5.6,10.68,25.6,25.6,25.6,25.6,87.2,2616,68.0,64,64,64,64,3200,3200,3200,3200,3200,0,1,136,86,36,116,0,0,0,0
2024-07-16 14:36:28.270103,75.15861239893715,5.6,10.68,25.6,25.6,25.6,25.6,87.2,2616,68.0,64,64,64,64,3200,3200,3200,3200,3200,0,0,136,86,36,116,0,0,0,0
2024-07-16 14:36:28.270103,77.2425698767657,5.6,10.68,25.6,25.6,25.6,25.6,87.2,2616,68.0,64,64,64,64,3200,3200,3200,3200,3200,0,1,136,86,36,116,0,0,0,0
2024-07-16 14:36:28.270103,72.15811405919452,5.6,10.68,25.6,25.6,25.6,25.6,87.2,2616,68.0,64,64,64,64,3200,3200,3200,3200,3200,2,0,136,86,36,116,0,0,0,0
2024-07-16 14:36:28.270103,76.92066147034852,5.6,10.68,25.6,25.6,25.6,25.6,87.2,2616,68.0,64,64,64,64,3200,3200,3200,3200,3200,2,1,136,86,36,116,0,0,0,0
2024-07-17 14:36:28.270103,74.46819159600781,5.5,10.65,25.5,25.5,25.5,25.5,87.0,2610,67.5,65,65,65,65,3250,3250,3250,3250,3250,1,0,135,85,35,115,0,0,0,0
2024-07-17 14:36:28.270103,74.61112795005087,5.5,10.65,25.5,25.5,25.5,25.5,87.0,2610,67.5,65,65,65,65,3250,3250,3250,3250,3250,0,1,135,85,35,115,0,0,0,0
2024-07-17 14:36:28.270103,72.94117029481907,5.5,10.65,25.5,25.5,25.5,25.5,87.0,2610,67.5,65,65,65,65,3250,3250,3250,3250,3250,0,0,135,85,35,115,0,0,0,0
2024-07-17 14:36:28.270103,75.28048973568187,5.5,10.65,25.5,25.5,25.5,25.5,87.0,2610,67.5,65,65,65,65,3250,3250,3250,3250,3250,0,0,135,85,35,115,0,0,0,0
2024-07-17 14:36:28.270103,70.37591962762227,5.5,10.65,25.5,25.5,25.5,25.5,87.0,2610,67.5,65,65,65,65,3250,3250,3250,3250,3250,0,0,135,85,35,115,0,0,0,0
2024-07-18 14:36:28.270103,77.01346721130919,5.3999999999999995,10.62,25.4,25.4,25.4,25.4,86.8,2604,67.0,66,66,66,66,3300,3300,3300,3300,3300,0,0,134,84,34,114,0,0,0,0
2024-07-18 14:36:28.270103,76.93503794005476,5.3999999999999995,10.62,25.4,25.4,25.4,25.4,86.8,2604,67.0,66,66,66,66,3300,3300,3300,3300,3300,0,1,134,84,34,114,0,0,0,0
2024-07-18 14:36:28.270103,75.64003892570724,5.3999999999999995,10.62,25.4,25.4,25.4,25.4,86.8,2604,67.0,66,66,66,66,3300,3300,3300,3300,3300,0,1,134,84,34,114,0,0,0,0
2024-07-18 14:36:28.270103,74.02199660492202,5.3999999999999995,10.62,25.4,25.4,25.4,25.4,86.8,2604,67.0,66,66,66,66,3300,3300,3300,3300,3300,1,0,134,84,34,114,0,0,0,0
2024-07-18 14:36:28.270103,75.77491186132477,5.3999999999999995,10.62,25.4,25.4,25.4,25.4,86.8,2604,67.0,66,66,66,66,3300,3300,3300,3300,3300,0,0,134,84,34,114,0,0,0,0
2024-07-19 14:36:28.270103,73.67805588287982,5.3,10.59,25.3,25.3,25.3,25.3,86.6,2598,66.5,67,67,67,67,3350,3350,3350,3350,3350,0,0,133,83,33,113,0,0,0,0
2024-07-19 14:36:28.270103,73.23851326503093,5.3,10.59,25.3,25.3,25.3,25.3,86.6,2598,66.5,67,67,67,67,3350,3350,3350,3350,3350,0,0,133,83,33,113,0,0,0,0
2024-07-19 14:36:28.270103,70.45582151936658,5.3,10.59,25.3,25.3,25.3,25.3,86.6,2598,66.5,67,67,67,67,3350,3350,3350,3350,3350,0,1,133,83,33,113,0,0,0,0
2024-07-19 14:36:28.270103,75.43552350052117,5.3,10.59,25.3,25.3,25.3,25.3,86.6,2598,66.5,67,67,67,67,3350,3350,3350,3350,3350,0,0,133,83,33,113,0,0,0,0
2024-07-19 14:36:28.270103,73.81543076566547,5.3,10.59,25.3,25.3,25.3,25.3,86.6,2598,66.5,67,67,67,67,3350,3350,3350,3350,3350,1,1,133,83,33,113,0,0,0,0
2024-07-20 14:36:28.270103,74.60176007670991,5.199999999999999,10.559999999999999,25.2,25.2,25.2,25.2,86.4,2592,66.0,68,68,68,68,3400,3400,3400,3400,3400,2,0,132,82,32,112,0,0,0,0
2024-07-20 14:36:28.270103,72.13446596670114,5.199999999999999,10.559999999999999,25.2,25.2,25.2,25.2,86.4,2592,66.0,68,68,68,68,3400,3400,3400,3400,3400,0,1,132,82,32,112,0,0,0,0
2024-07-20 14:36:28.270103,71.62387528202807,5.199999999999999,10.559999999999999,25.2,25.2,25.2,25.2,86.4,2592,66.0,68,68,68,68,3400,3400,3400,3400,3400,0,0,132,82,32,112,0,0,0,0
2024-07-20 14:36:28.270103,74.92077019712673,5.199999999999999,10.559999999999999,25.2,25.2,25.2,25.2,86.4,2592,66.0,68,68,68,68,3400,3400,3400,3400,3400,0,1,132,82,32,112,0,0,0,0
2024-07-20 14:36:28.270103,71.68905836274607,5.199999999999999,10.559999999999999,25.2,25.2,25.2,25.2,86.4,2592,66.0,68,68,68,68,3400,3400,3400,3400,3400,0,0,132,82,32,112,0,0,0,0
2024-07-21 14:36:28.270103,74.22373013863147,5.1,10.53,25.1,25.1,25.1,25.1,86.2,2586,65.5,69,69,69,69,3450,3450,3450,3450,3450,0,0,131,81,31,111,0,0,0,0
2024-07-21 14:36:28.270103,71.15015473707682,5.1,10.53,25.1,25.1,25.1,25.1,86.2,2586,65.5,69,69,69,69,3450,3450,3450,3450,3450,1,0,131,81,31,111,0,0,0,0
2024-07-21 14:36:28.270103,73.0454103003975,5.1,10.53,25.1,25.1,25.1,25.1,86.2,2586,65.5,69,69,69,69,3450,3450,3450,3450,3450,1,0,131,81,31,111,0,0,0,0
2024-07-21 14:36:28.270103,73.23033351169012,5.1,10.53,25.1,25.1,25.1,25.1,86.2,2586,65.5,69,69,69,69,3450,3450,3450,3450,3450,0,1,131,81,31,111,0,0,0,0
2024-07-21 14:36:28.270103,72.89913803766736,5.1,10.53,25.1,25.1,25.1,25.1,86.2,2586,65.5,69,69,69,69,3450,3450,3450,3450,3450,0,0,131,81,31,111,0,0,0,0
2024-07-22 14:36:28.270103,71.39818830924101,5.0,10.5,25.0,25.0,25.0,25.0,86.0,2580,65.0,70,70,70,70,3500,3500,3500,3500,3500,0,0,130,80,30,110,0,0,0,0
2024-07-22 14:36:28.270103,71.0133653308478,5.0,10.5,25.0,25.0,25.0,25.0,86.0,2580,65.0,70,70,70,70,3500,3500,3500,3500,3500,0,0,130,80,30,110,0,0,0,0
2024-07-22 14:36:28.270103,75.9812897529975,5.0,10.5,25.0,25.0,25.0,25.0,86.0,2580,65.0,70,70,70,70,3500,3500,3500,3500,3500,0,1,130,80,30,110,0,0,0,0
2024-07-22 14:36:28.270103,71.95650760375221,5.0,10.5,25.0,25.0,25.0,25.0,86.0,2580,65.0,70,70,70,70,3500,3500,3500,3500,3500,1,0,130,80,30,110,0,0,0,0
2024-07-22 14:36:28.270103,70.61796596581765,5.0,10.5,25.0,25.0,25.0,25.0,86.0,2580,65.0,70,70,70,70,3500,3500,3500,3500,3500,1,0,130,80,30,110,0,0,0,0
2024-07-23 14:36:28.270103,73.59165592628565,4.8999999999999995,10.5,24.9,24.9,24.9,24.9,85.8,2574,64.5,71,71,71,71,3550,3550,3550,3550,3550,0,0,129,79,29,109,0,1,0,0
2024-07-23 14:36:28.270103,70.14341005072306,4.8999999999999995,10.5,24.9,24.9,24.9,24.9,85.8,2574,64.5,71,71,71,71,3550,3550,3550,3550,3550,0,0,129,79,29,109,0,1,0,0
2024-07-23 14:36:28.270103,74.83298418210617,4.8999999999999995,10.5,24.9,24.9,24.9,24.9,85.8,2574,64.5,71,71,71,71,3550,3550,3550,3550,3550,0,1,129,79,29,109,0,1,0,0
2024-07-23 14:36:28.270103,73.9600034222304,4.8999999999999995,10.5,24.9,24.9,24.9,24.9,85.8,2574,64.5,71,71,71,71,3550,3550,3550,3550,3550,2,0,129,79,29,109,0,1,0,0
2024-07-23 14:36:28.270103,72.78005776952455,4.8999999999999995,10.5,24.9,24.9,24.9,24.9,85.8,2574,64.5,71,71,71,71,3550,3550,3550,3550,3550,0,0,129,79,29,109,0,1,0,0
2024-07-24 14:36:28.270103,69.79004268836248,4.8,10.5,24.8,24.8,24.8,24.8,85.6,2568,64.0,72,72,72,72,3600,3600,3600,3600,3600,0,0,128,78,28,108,0,1,0,0
2024-07-24 14:36:28.270103,74.9056549500366,4.8,10.5,24.8,24.8,24.8,24.8,85.6,2568,64.0,72,72,72,72,3600,3600,3600,3600,3600,2,0,128,78,28,108,0,1,0,0
2024-07-24 14:36:28.270103,70.88019039665251,4.8,10.5,24.8,24.8,24.8,24.8,85.6,2568,64.0,72,72,72,72,3600,3600,3600,3600,3600,2,1,128,78,28,108,0,1,0,0
2024-07-24 14:36:28.270103,72.6067640967768,4.8,10.5,24.8,24.8,24.8,24.8,85.6,2568,64.0,72,72,72,72,3600,3600,3600,3600,3600,0,1,128,78,28,108,0,1,0,0
2024-07-24 14:36:28.270103,73.26074958079397,4.8,10.5,24.8,24.8,24.8,24.8,85.6,2568,64.0,72,72,72,72,3600,3600,3600,3600,3600,2,0,128,78,28,108,0,1,0,0
2024-07-25 14:36:28.270103,71.20823359754573,4.699999999999999,10.5,24.7,24.7,24.7,24.7,85.4,2562,63.5,73,73,73,73,3650,3650,3650,3650,3650,0,1,127,77,27,107,0,1,0,0
2024-07-25 14:36:28.270103,75.79895590797582,4.699999999999999,10.5,24.7,24.7,24.7,24.7,85.4,2562,63.5,73,73,73,73,3650,3650,3650,3650,3650,0,0,127,77,27,107,0,1,0,0
2024-07-25 14:36:28.270103,69.3486746129395,4.699999999999999,10.5,24.7,24.7,24.7,24.7,85.4,2562,63.5,73,73,73,73,3650,3650,3650,3650,3650,2,1,127,77,27,107,0,1,0,0
2024-07-25 14:36:28.270103,73.69582982731957,4.699999999999999,10.5,24.7,24.7,24.7,24.7,85.4,2562,63.5,73,73,73,73,3650,3650,3650,3650,3650,0,0,127,77,27,107,0,1,0,0
2024-07-25 14:36:28.270103,73.96421342800858,4.699999999999999,10.5,24.7,24.7,24.7,24.7,85.4,2562,63.5,73,73,73,73,3650,3650,3650,3650,3650,0,0,127,77,27,107,0,1,0,0
2024-07-26 14:36:28.270103,69.56678757370042,4.6,10.5,24.6,24.6,24.6,24.6,85.2,2556,63.0,74,74,74,74,3700,3700,3700,3700,3700,0,0,126,76,26,106,0,1,0,0
2024-07-26 14:36:28.270103,74.5584614964033,4.6,10.5,24.6,24.6,24.6,24.6,85.2,2556,63.0,74,74,74,74,3700,3700,3700,3700,3700,1,0,126,76,26,106,0,1,0,0
2024-07-26 14:36:28.270103,73.78419574970974,4.6,10.5,24.6,24.6,24.6,24.6,85.2,2556,63.0,74,74,74,74,3700,3700,3700,3700,3700,0,0,126,76,26,106,0,1,0,0
2024-07-26 14:36:28.270103,72.25089856667755,4.6,10.5,24.6,24.6,24.6,24.6,85.2,2556,63.0,74,74,74,74,3700,3700,3700,3700,3700,0,0,126,76,26,106,0,1,0,0
2024-07-26 14:36:28.270103,71.56731061186942,4.6,10.5,24.6,24.6,24.6,24.6,85.2,2556,63.0,74,74,74,74,3700,3700,3700,3700,3700,1,0,126,76,26,106,0,1,0,0
2024-07-27 14:36:28.270103,72.37465401204425,4.5,10.5,24.5,24.5,24.5,24.5,85.0,2550,62.5,75,75,75,75,3750,3750,3750,3750,3750,0,1,125,75,25,105,0,1,0,0
2024-07-27 14:36:28.270103,70.52697242045997,4.5,10.5,24.5,24.5,24.5,24.5,85.0,2550,62.5,75,75,75,75,3750,3750,3750,3750,3750,1,0,125,75,25,105,0,1,0,0
2024-07-27 14:36:28.270103,71.45157881596782,4.5,10.5,24.5,24.5,24.5,24.5,85.0,2550,62.5,75,75,75,75,3750,3750,3750,3750,3750,0,0,125,75,25,105,0,1,0,0
2024-07-27 14:36:28.270103,71.01570454250974,4.5,10.5,24.5,24.5,24.5,24.5,85.0,2550,62.5,75,75,75,75,3750,3750,3750,3750,3750,1,0,125,75,25,105,0,1,0,0
2024-07-27 14:36:28.270103,71.62166335261813,4.5,10.5,24.5,24.5,24.5,24.5,85.0,2550,62.5,75,75,75,75,3750,3750,3750,3750,3750,0,0,125,75,25,105,0,1,0,0
2024-07-28 14:36:28.270103,70.22205028505408,4.3999999999999995,10.5,24.4,24.4,24.4,24.4,84.8,2544,62.0,76,76,76,76,3800,3800,3800,3800,3800,0,0,124,74,24,104,0,1,0,0
2024-07-28 14:36:28.270103,75.23147826307697,4.3999999999999995,10.5,24.4,24.4,24.4,24.4,84.8,2544,62.0,76,76,76,76,3800,3800,3800,3800,3800,0,0,124,74,24,104,0,1,0,0
2024-07-28 14:36:28.270103,74.24853665911648,4.3999999999999995,10.5,24.4,24.4,24.4,24.4,84.8,2544,62.0,76,76,76,76,3800,3800,3800,3800,3800,2,1,124,74,24,104,0,1,0,0
2024-07-28 14:36:28.270103,71.74015286012047,4.3999999999999995,10.5,24.4,24.4,24.4,24.4,84.8,2544,62.0,76,76,76,76,3800,3800,3800,3800,3800,0,0,124,74,24,104,0,1,0,0
2024-07-28 14:36:28.270103,72.31486890964844,4.3999999999999995,10.5,24.4,24.4,24.4,24.4,84.8,2544,62.0,76,76,76,76,3800,3800,3800,3800,3800,1,0,124,74,24,104,0,1,0,0
2024-07-29 14:36:28.270103,75.81898552798329,4.3,10.5,24.3,24.3,24.3,24.3,84.6,2538,61.5,77,77,77,77,3850,3850,3850,3850,3850,0,1,123,73,23,103,0,1,0,0
2024-07-29 14:36:28.270103,76.20617845024297,4.3,10.5,24.3,24.3,24.3,24.3,84.6,2538,61.5,77,77,77,77,3850,3850,3850,3850,3850,0,0,123,73,23,103,0,1,0,0
2024-07-29 14:36:28.270103,70.19048923762159,4.3,10.5,24.3,24.3,24.3,24.3,84.6,2538,61.5,77,77,77,77,3850,3850,3850,3850,3850,0,0,123,73,23,103,0,1,0,0
2024-07-29 14:36:28.270103,71.26136510212254,4.3,10.5,24.3,24.3,24.3,24.3,84.6,2538,61.5,77,77,77,77,3850,3850,3850,3850,3850,1,0,123,73,23,103,0,1,0,0
2024-07-29 14:36:28.270103,70.24474215465042,4.3,10.5,24.3,24.3,24.3,24.3,84.6,2538,61.5,77,77,77,77,3850,3850,3850,3850,3850,0,0,123,73,23,103,0,1,0,0
2024-07-30 14:36:28.270103,70.54100996538773,4.199999999999999,10.5,24.2,24.2,24.2,24.2,84.4,2532,61.0,78,78,78,78,3900,3900,3900,3900,3900,0,0,122,72,22,102,0,1,0,0
2024-07-30 14:36:28.270103,73.42824133049251,4.199999999999999,10.5,24.2,24.2,24.2,24.2,84.4,2532,61.0,78,78,78,78,3900,3900,3900,3900,3900,0,0,122,72,22,102,0,1,0,0
2024-07-30 14:36:28.270103,69.64356256015311,4.199999999999999,10.5,24.2,24.2,24.2,24.2,84.4,2532,61.0,78,78,78,78,3900,3900,3900,3900,3900,0,0,122,72,22,102,0,1,0,0
2024-07-30 14:36:28.270103,71.49430364852068,4.199999999999999,10.5,24.2,24.2,24.2,24.2,84.4,2532,61.0,78,78,78,78,3900,3900,3900,3900,3900,1,0,122,72,22,102,0,1,0,0
2024-07-30 14:36:28.270103,72.46235003040195,4.199999999999999,10.5,24.2,24.2,24.2,24.2,84.4,2532,61.0,78,78,78,78,3900,3900,3900,3900,3900,0,0,122,72,22,102,0,1,0,0
2024-07-31 14:36:28.270103,71.15177833584312,4.1,10.5,24.1,24.1,24.1,24.1,84.2,2526,60.5,79,79,79,79,3950,3950,3950,3950,3950,2,0,121,71,21,101,0,1,0,0
2024-07-31 14:36:28.270103,71.96397956602692,4.1,10.5,24.1,24.1,24.1,24.1,84.2,2526,60.5,79,79,79,79,3950,3950,3950,3950,3950,2,1,121,71,21,101,0,1,0,0
